OO=BGI*
Refined by: PUBLICATION YEARS=( 2014 )
Timespan=1900-2018. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Detection of avian influenza A/H7N9/2013 virus by real-time reverse transcription-polymerase chain reaction","Kang, Xiaoping; Wu, Weili; Zhang, Chuntao; Liu, Licheng; Feng, Huahua; Xu, Lizhi; Zheng, Xin; Yang, Honglei; Jiang, Yongqiang; Xu, Bianli; Xu, Jin; Yang, Yinhui; Chen, Weijun","","","","JOURNAL OF VIROLOGICAL METHODS","SEP 15 2014","2014","206","","","","","140","143","","10.1016/j.jviromet.2014.01.026","","","6","1.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","2","0"
"Exome Sequencing Identifies DLG1 as a Novel Gene for Potential Susceptibility to Crohn's Disease in a Chinese Family Study","Xu, Shufang; Zhou, Feng; Tao, Jinsheng; Song, Lu; Siew Chien Ng; Wang, Xiaobing; Chen, Liping; Yi, Fengming; Ran, Zhihua; Zhou, Rui; Xia, Bing","","","","PLOS ONE","JUN 17 2014","2014","9","6","","","","","","e99807","10.1371/journal.pone.0099807","","","6","1.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","1","0"
"The OMSSAPercolator: An automated tool to validate OMSSA results","Wen, Bo; Li, Guilin; Wright, James C.; Du, Chaoqin; Feng, Qiang; Xu, Xun; Choudhary, Jyoti S.; Wang, Jun","","","","PROTEOMICS","MAY 2014","2014","14","9","","","","1011","1014","","10.1002/pmic.201300393","","","6","1.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0"
"Detection and Analysis of Human Papillomavirus (HPV) DNA in Breast Cancer Patients by an Effective Method of HPV Capture","Wang, Ting; Zeng, Xi; Li, Weiyang; Zhu, Haijun; Wang, Guan; Liu, Xiao; Lv, Yonggang; Wu, Jinghua; Zhuang, Xuehan; Zhang, Juliang; Zhao, Yi; Huang, Haodong; Fan, Jing; Yao, Qing; He, Chenyang; Zhang, Xiuqing; Huang, Chen; Chen, Jianghao; Wang, Ling","","","","PLOS ONE","MAR 10 2014","2014","9","3","","","","","","e90343","10.1371/journal.pone.0090343","","","6","1.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","1","0"
"Origin of a novel regulatory module by duplication and degeneration of an ancient plant transcription factor","Floyd, Sandra K.; Ryan, Joseph G.; Conway, Stephanie J.; Brenner, Eric; Burris, Kellie P.; Burris, Jason N.; Chen, Tao; Edger, Patrick P.; Graham, Sean W.; Leebens-Mack, James H.; Pires, J. Chris; Rothfels, Carl J.; Sigel, Erin M.; Stevenson, Dennis W.; Stewart, C. Neal, Jr.; Wong, Gane Ka-Shu; Bowman, John L.","","","","MOLECULAR PHYLOGENETICS AND EVOLUTION","DEC 2014","2014","81","","","","","159","173","","10.1016/j.ympev.2014.06.017","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0"
"Global gene expression profiling identifies ALDH2, CCNE1 and SMAD3 as potential prognostic markers in upper tract urothelial carcinoma","Wu, Song; Chen, Jiahao; Dong, Pei; Zhang, Shiqiang; He, Yingying; Sun, Liang; Zhu, Jialou; Cheng, Yanbing; Li, Xianxin; Tang, Aifa; Huang, Yi; Gui, Yaoting; Liu, Chunxiao; Yang, Guosheng; Zhou, Fangjian; Cai, Zhiming; Wang, Rongfu","","","","BMC CANCER","NOV 18 2014","2014","14","","","","","","","836","10.1186/1471-2407-14-836","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0"
"A low-density SNP array for analyzing differential selection in freshwater and marine populations of threespine stickleback (Gasterosteus aculeatus)","Ferchaud, Anne-Laure; Pedersen, Susanne H.; Bekkevold, Dorte; Jian, Jianbo; Niu, Yongchao; Hansen, Michael M.","","","","BMC GENOMICS","OCT 6 2014","2014","15","","","","","","","867","10.1186/1471-2164-15-867","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0"
"Mapping breakpoints of a familial chromosome insertion (18,7) (q22.1; q36.2q21.11) to DPP6 and CACNA2D1 genes in an azoospermic male","Li, Lin; Chen, Haixiao; Yin, Chenxing; Yang, Chuanchun; Wang, Bei; Zheng, Shuqi; Zhang, Jixia; Fan, Wufang","","","","GENE","AUG 15 2014","2014","547","1","","","","43","49","","10.1016/j.gene.2014.06.007","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0"
"Targeted High-Throughput Sequencing Identifies Pathogenic Mutations in KCNQ4 in Two Large Chinese Families with Autosomal Dominant Hearing Loss","Wang, Hongyang; Zhao, Yali; Yi, Yuting; Gao, Yun; Liu, Qiong; Wang, Dayong; Li, Qian; Lan, Lan; Li, Na; Guan, Jing; Yin, Zifang; Han, Bing; Zhao, Feifan; Zong, Liang; Xiong, Wenping; Yu, Lan; Song, Lijie; Yi, Xin; Yang, Ling; Petit, Christine; Wang, Qiuju","","","","PLOS ONE","AUG 12 2014","2014","9","8","","","","","","e103133","10.1371/journal.pone.0103133","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1"
"A genomic perspective on the important genetic mechanisms of upland adaptation of rice","Lyu, Jun; Li, Baoye; He, Weiming; Zhang, Shilai; Gou, Zhiheng; Zhang, Jing; Meng, Liyun; Li, Xin; Tao, Dayun; Huang, Wangqi; Hu, Fengyi; Wang, Wen","","","","BMC PLANT BIOLOGY","JUN 11 2014","2014","14","","","","","","","160","10.1186/1471-2229-14-160","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0"
"Lessons from whole-exome sequencing in MODYX families","Dusatkova, Petra; Fang, Mingyan; Pruhova, Stepanka; Gjesing, Anette P.; Cinek, Ondrej; Hansen, Torben; Pedersen, Oluf B.; Xu, Xun; Lebl, Jan","","","","DIABETES RESEARCH AND CLINICAL PRACTICE","JUN 2014","2014","104","3","","","","E72","E74","","10.1016/j.diabres.2014.03.008","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0"
"OTG-snpcaller: An Optimized Pipeline Based on TMAP and GATK for SNP Calling from Ion Torrent Data","Zhu, Pengyuan; He, Lingyu; Li, Yaqiao; Huang, Wenpan; Xi, Feng; Lin, Lin; Zhi, Qihuan; Zhang, Wenwei; Tang, Y. Tom; Geng, Chunyu; Lu, Zhiyuan; Xu, Xun","","","","PLOS ONE","MAY 13 2014","2014","9","5","","","","","","e97507","10.1371/journal.pone.0097507","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0"
"Genetic effects of a 13q31.1 microdeletion detected by noninvasive prenatal testing (NIPT)","Jia, Yifang; Zhao, Heyong; Shi, Donghong; Peng, Wen; Xie, Luwen; Wang, Wei; Jiang, Fuman; Zhang, Hongyun; Wang, Xietong","","","","INTERNATIONAL JOURNAL OF CLINICAL AND EXPERIMENTAL PATHOLOGY","2014","2014","7","10","","","","7003","7011","","","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0"
"A Novel COL4A5 Mutation Identified in a Chinese Han Family Using Exome Sequencing","Xiu, Xiaofei; Yuan, Jinzhong; Deng, Xiong; Xiao, Jingjing; Xu, Hongbo; Zeng, Zhaoyang; Guan, Liping; Xu, Fengping; Deng, Sheng","","","","BIOMED RESEARCH INTERNATIONAL","2014","2014","","","","","","","","186048","10.1155/2014/186048","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1"
"Effects of high hydrostatic pressure on genomic expression profiling of porcine parthenogenetic activated and cloned embryos","Lin, Lin; Luo, Yonglun; Sorensen, Peter; Praetorius, Helle; Vajta, Gabor; Callesen, Henrik; Pribenszky, Csaba; Bolund, Lars; Kristensen, Torsten Nygard","","","","REPRODUCTION FERTILITY AND DEVELOPMENT","2014","2014","26","3","","","","469","484","","10.1071/RD13037","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0"
"Cloning and expression of melatonin receptors in the mudskipper Boleophthalmus pectinirostris: Their role in synchronizing its semilunar spawning rhythm","Hong, Lu Yan; Hong, Wan Shu; Zhu, Wen Bo; Shi, Qiong; You, Xin Xin; Chen, Shi Xi","","","","GENERAL AND COMPARATIVE ENDOCRINOLOGY","JAN 1 2014","2014","195","","","","","138","150","","10.1016/j.ygcen.2013.11.004","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0"
"The Genome of a Mongolian Individual Reveals the Genetic Imprints of Mongolians on Modern Human Populations","Bai, Haihua; Guo, Xiaosen; Zhang, Dong; Narisu, Narisu; Bu, Junjie; Jirimutu, Jirimutu; Liang, Fan; Zhao, Xiang; Xing, Yanping; Wang, Dingzhu; Li, Tongda; Zhang, Yanru; Guan, Baozhu; Yang, Xukui; Yang, Zili; Shuangshan, Shuangshan; Su, Zhe; Wu, Huiguang; Li, Wenjing; Chen, Ming; Zhu, Shilin; Bayinnamula, Bayinnamula; Chang, Yuqi; Gao, Ying; Lan, Tianming; Suyalatu, Suyalatu; Huang, Hui; Su, Yan; Chen, Yujie; Li, Wenqi; Yang, Xu; Feng, Qiang; Wang, Jian; Yang, Huanming; Wang, Jun; Wu, Qizhu; Yin, Ye; Zhou, Huanmin","","","","GENOME BIOLOGY AND EVOLUTION","DEC 2014","2014","6","12","","","","3122","3136","","10.1093/gbe/evu242","","","4","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0"
"Characterization of a novel male sterile mutant of Tagetes patula induced by heat shock","Ai, Ye; He, Yanhong; Hu, Yan; Zhang, Qinghua; Pan, Chen; Bao, Manzhu","","","","EUPHYTICA","NOV 2014","2014","200","2","","","","159","173","","10.1007/s10681-014-1116-2","","","4","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0"
"Deep sequencing analysis of microRNA expression in porcine serum-induced hepatic fibrosis rats","Ge, Shanfei; Wang, Xiaowei; Xie, Jianping; Yi, Xin; Liu, Fei","","","","ANNALS OF HEPATOLOGY","JUL-AUG 2014","2014","13","4","","","","439","449","","","","","4","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0"
"Omics-based interpretation of synergism in a soil-derived cellulose-degrading microbial community","Zhou, Yizhuang; Pope, Phillip B.; Li, Shaochun; Wen, Bo; Tan, Fengji; Cheng, Shu; Chen, Jing; Yang, Jinlong; Liu, Feng; Lei, Xuejing; Su, Qingqing; Zhou, Chengran; Zhao, Jiao; Dong, Xiuzhu; Jin, Tao; Zhou, Xin; Yang, Shuang; Zhang, Gengyun; Yang, Huangming; Wang, Jian; Yang, Ruifu; Eijsink, Vincent G. H.; Wang, Jun","","","","SCIENTIFIC REPORTS","JUN 13 2014","2014","4","","","","","","","5288","10.1038/srep05288","","","4","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0"
"ADAR1 deaminase contributes to scheduled skeletal myogenesis progression via stage-specific functions","Hsieh, C-L; Liu, H.; Huang, Y.; Kang, L.; Chen, H-W; Chen, Y-T; Wee, Y-R; Chen, S-J; Tan, B. C-M","","","","CELL DEATH AND DIFFERENTIATION","MAY 2014","2014","21","5","","","","707","719","","10.1038/cdd.2013.197","","","4","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0"
"The development and evaluation of a community based model for cervical cancer screening based on self-sampling","Belinson, Jerome L.; Wang, Guixiang; Qu, Xinfeng; Du, Hui; Shen, Jingjing; Xu, Jiajia; Zhong, LiQun; Yi, Ji; Yi, Xin; Wu, Ruifang","","","","GYNECOLOGIC ONCOLOGY","MAR 2014","2014","132","3","","","","636","642","","10.1016/j.ygyno.2014.01.006","","","4","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0"
"Genomic characterization of a Helicobacter pylori isolate from a patient with gastric cancer in China","You, Yuanhai; Liu, Lin; Zhang, Maojun; Zhu, Yuanfang; He, Lihua; Li, Dongfang; Zhang, Jianzhong","","","","GUT PATHOGENS","FEB 24 2014","2014","6","","","","","","","5","10.1186/1757-4749-6-5","","","4","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0"
"Trichinella spiralis, potential model nematode for epigenetics and its implication in metazoan parasitism","Gao, Fei; Wang, Rui; Liu, Mingyuan","","","","FRONTIERS IN PHYSIOLOGY","JAN 10 2014","2014","4","","","","","","","UNSP 410","10.3389/fphys.2013.00410","","","4","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0"
"mBWA: A Massively Parallel Sequence Reads Aligner","Cui, Yingbo; Liao, Xiangke; Zhu, Xiaoqian; Wang, Bingqiang; Peng, Shaoliang","","","SaezRodriguez, J; Rocha, MP; FdezRiverola, F; Santana, JFD","8TH INTERNATIONAL CONFERENCE ON PRACTICAL APPLICATIONS OF COMPUTATIONAL BIOLOGY & BIOINFORMATICS (PACBB 2014)","2014","2014","294","","","","","113","120","","10.1007/978-3-319-07581-5_14","8th International Conference on Practical Applications of Computational Biology & Bioinformatics (PACBB)","JUN 04-06, 2014","4","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0"
"The VTLISFG motif in the BH1 domain plays a significant role in regulating the degradation of Mcl-1","Xiao, Kang; Chen, Pengxuan; Chang, Donald Choy","","","","FEBS OPEN BIO","2014","2014","4","","","","","147","152","","10.1016/j.fob.2014.01.006","","","4","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0"
"Non-invasive fetal sex determination by maternal plasma sequencing and application in X-linked disorder counseling","Pan, Xiaoyu; Zhang, Chunlei; Li, Xuchao; Chen, Shengpei; Ge, Huijuan; Zhang, Yanyan; Chen, Fang; Jiang, Hui; Jiang, Fuman; Zhang, Hongyun; Wang, Wei; Zhang, Xiuqing","","","","JOURNAL OF MATERNAL-FETAL & NEONATAL MEDICINE","DEC 2014","2014","27","18","","","","1829","1833","","10.3109/14767058.2014.885942","","","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0"
"Genetic Diagnosis of Two Dopa-Responsive Dystonia Families by Exome Sequencing","Sun, Zhan-fang; Zhang, Yu-han; Guo, Ji-feng; Sun, Qi-ying; Mei, Jun-pu; Zhou, Han-lin; Guan, Li-ping; Tian, Jin-yong; Hu, Zheng-mao; Li, Jia-da; Xia, Kun; Yan, Xin-xiang; Tang, Bei-sha","","","","PLOS ONE","SEP 2 2014","2014","9","9","","","","","","e106388","10.1371/journal.pone.0106388","","","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
