OO=BGI*
Refined by: PUBLICATION YEARS=( 2016 )
Timespan=1900-2018. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"The complete mitochondrial genome sequence of a cavefish Sinocyclocheilus anshuiensis (Cypriniformes: Cyprinidae)","He, Shiyang; Lu, Jiang; Jiang, Wansheng; Yang, Shuang; Yang, Junxing; Shi, Qiong","","","","MITOCHONDRIAL DNA PART A","2016","2016","27","6","","","","4256","4258","","10.3109/19401736.2015.1046127","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"FFAR4 (GPR120) Signaling Is Not Required for Anti-Inflammatory and Insulin-Sensitizing Effects of Omega-3 Fatty Acids","Paerregaard, Simone Isling; Agerholm, Marianne; Serup, Annette Karen; Ma, Tao; Kiens, Bente; Madsen, Lise; Kristiansen, Karsten; Jensen, Benjamin Anderschou Holbech","","","","MEDIATORS OF INFLAMMATION","2016","2016","","","","","","","","1536047","10.1155/2016/1536047","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"The complete mitochondrial genome of Astatotilapia burtoni","Hu, Xiao-Xiao; Lu, Jiang; He, Shi-Yang; Li, Xiang-Feng; Liu, Hong-Jie; Han, Li-Juan","","","","MITOCHONDRIAL DNA PART A","2016","2016","27","4","","","","2379","2380","","10.3109/19401736.2015.1028039","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"The complete mitochondrial genome of the White-throated Tinamou, Tinamus guttatus (Tinamiformes, Tinamidae)","An, Mei; Zhang, Zhi; Li, Xiangfeng; Yang, Shuang","","","","MITOCHONDRIAL DNA PART A","2016","2016","27","4","","","","2800","2801","","10.3109/19401736.2015.1053073","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Complete mitochondrial genome of the Saker falcon, Falco cherrug (Falco, Falconidae)","Lu, Jing; Lu, Jiang; Li, Xiang-Feng; Jiang, Hui","","","","MITOCHONDRIAL DNA PART A","2016","2016","27","5","","","","3226","3227","","10.3109/19401736.2015.1007358","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Whole exome sequencing identifies rare variants implicated in preterm birth","Ryckman, Kelli K.; Bedell, Bruce; Bodker, Frans; Li, Jiankan; Liu, Hankui; Zhang, Jianguo; Breheny, Patrick; Christensen, Kaare; Dagle, John M.; Murray, Jeffrey C.","","","","AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY","JAN 2016","2016","214","1","","S","","S55","S55","","10.1016/j.ajog.2015.10.094                                                      ","36th Annual Pregnancy Meeting of the Society-for-Maternal-Fetal-Medicine","FEB 01-06, 2016","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Novel Aminopeptidase N Inhibitors with Improved Antitumor Activities","Wang, Qiang; Shi, Qiao; Huang, Lu","","","","LETTERS IN DRUG DESIGN & DISCOVERY","2016","2016","13","1","","","","98","106","","10.2174/1570180812666150611190608","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Comparative Transcriptomic Study of Muscle Provides New Insights into the Growth Superiority of a Novel Grouper Hybrid","Sun, Ying; Huang, Yu; Hu, Guojun; Zhang, Xinhui; Ruan, Zhiqiang; Zhao, Xiaomeng; Guo, Chuanyu; Tang, Zhujing; Li, Xiaofeng; You, Xinxin; Lin, Haoran; Zhang, Yong; Shi, Qiong","","","","PLoS One","DEC 22 2016","2016","11","12","","","","","","e0168802","10.1371/journal.pone.0168802","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Signatures of Crested Ibis MHC Revealed by Recombination Screening and Short-Reads Assembly Strategy","Chang, Liao; He, Shiyang; Mao, Danqing; Liu, Yuanhong; Xiong, Zijun; Fu, Dongke; Li, Bo; Wei, Shuguang; Xu, Xun; Li, Shengbin; Yuan, Hui","","","","PLOS ONE","DEC 20 2016","2016","11","12","","","","","","e0168744","10.1371/journal.pone.0168744","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Targeted next generation sequencing identifies two novel mutations in SEPN1 in rigid spine muscular dystrophy 1","Dai, Yi; Liang, Shengran; Huang, Yan; Chen, Lin; Banerjee, Santasree","","","","ONCOTARGET","DEC 20 2016","2016","7","51","","","","83843","83849","","10.18632/oncotarget.13337","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Clinical and genomic evaluation of a Chinese patient with a novel deletion associated with Phelan-McDermid syndrome","Lei, Dongzhu; Li, Shaoyuan; Banerjee, Santasree; Zhang, Haoqing; Li, Caiyun; Hou, Shuai; Chen, Danjing; Yan, Haiying; Li, Hanmei; Peng, Huan Huan; Liu, Saijun; Zhang, Xinxin; Peng, Zhiyu; Wang, Jian; Yang, Huanming; Huang, Hui; Wu, Jing","","","","ONCOTARGET","DEC 6 2016","2016","7","49","","","","80327","80335","","10.18632/oncotarget.12552","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Roles of genomic sequences specifically conserved in Ayes on macroevolution of avian-specific morphological features","Seki, Ryohei; Li, Cai; Matsubara, Haruka; Kondo, Mao; Sato, Tomohiko; Egawa, Shiro; Hayashi, Shinichi; Saito, Daisuke; Irie, Naoki; Zhang Guojie; Tamura, Koji; Shiroishi, Toshihiko","","","","GENES & GENETIC SYSTEMS","DEC 2016","2016","91","6","","","","353","353","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PEAR1 gene polymorphism in a Chinese pedigree with pulmonary thromboembolism","Fu, Yingyun; Sun, Silong; Liang, Jie; Liu, Shengguo; Jiang, Yiqi; Xu, Lan; Mei, Junpu","","","","MEDICINE","DEC 2016","2016","95","51","","","","","","e5687","10.1097/MD.0000000000005687","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Phylogenetic Origin and Diversification of RNAi Pathway Genes in Insects","Dowling, Daniel; Pauli, Thomas; Donath, Alexander; Meusemann, Karen; Podsiadlowski, Lars; Petersen, Malte; Peters, Ralph S.; Mayer, Christoph; Liu, Shanlin; Zhou, Xin; Misof, Bernhard; Niehuis, Oliver","","","","GENOME BIOLOGY AND EVOLUTION","DEC 2016","2016","8","12","","","","3784","3793","","10.1093/gbe/evw281","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Integrative genomic and functional analysis of human oral squamous cell carcinoma cell lines reveals synergistic effects of FAT1 and CASP8 inactivation","Hayes, Tyler F.; Benaich, Nathan; Goldie, Stephen J.; Sipila, Kalle; Ames-Draycott, Ashley; Cai, Wenjun; Yin, Guangliang; Watt, Fiona M.","","","","CANCER LETTERS","DEC 1 2016","2016","383","1","","","","106","114","","10.1016/j.canlet.2016.09.014","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Novel mutations c.28G > T (p.Ala10Ser) and c.189G > T (p.Glu63Asp) in WDR62 associated with early onset acanthosis and hyperkeratosis in a patient with autosomal recessive microcephaly type 2","Banerjee, Santasree; Chen, Huishuang; Huang, Hui; Wu, Jing; Yang, Zhiyun; Deng, Weiping; Chen, Dongna; Deng, Jianlian; Su, Yan; Li, Yang; Wu, Chao; Wang, Ye; Zeng, Hao; Wang, Yiming; Li, Xunhua","","","","ONCOTARGET","NOV 29 2016","2016","7","48","","","","78363","78371","","10.18632/oncotarget.13279","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A Genome-Wide Transcriptional Analysis of Yeast-Hyphal Transition in Candida tropicalis by RNA-Seq","Wu, Yuan; Li, Yin-hu; Yu, Shuan-bao; Li, Wen-ge; Liu, Xiao-shu; Zhao, Lei; Lu, Jin-xing","","","","PLOS ONE","NOV 16 2016","2016","11","11","","","","","","e0166645","10.1371/journal.pone.0166645","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Whole-exome sequencing of muscle-invasive bladder cancer identifies recurrent copy number variation in IPO11 and prognostic significance of importin-11 overexpression on poor survival","Zhao, Junjie; Xu, Weidong; He, Minghui; Zhang, Zhensheng; Zeng, Shuxiong; Ma, Chong; Sun, Yinghao; Xu, Chuanliang","","","","ONCOTARGET","NOV 15 2016","2016","7","46","","","","75648","75658","","10.18632/oncotarget.12315","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Transcriptomic data from panarthropods shed new light on the evolution of insulator binding proteins in insects","Pauli, Thomas; Vedder, Lucia; Dowling, Daniel; Petersen, Malte; Meusemann, Karen; Donath, Alexander; Peters, Ralph S.; Podsiadlowski, Lars; Mayer, Christoph; Liu, Shanlin; Zhou, Xin; Heger, Peter; Wiehe, Thomas; Hering, Lars; Mayer, Georg; Misof, Bernhard; Niehuis, Oliver","","","","BMC GENOMICS","NOV 3 2016","2016","17","","","","","","","861","10.1186/s12864-016-3205-1","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Whole-genome RNA sequencing reveals the molecular signatures and lineage commitment during the differentiation of human pluripotent stem cells into mesenchymal stem cells","Zhou, Y.; Huang, J. R.; Jorgensen, N. L.; Xu, F. P.; Xu, X.; Bunger, C.; Bolund, L.; Lysdahl, H.; Luo, Y. L.","","","","HUMAN GENE THERAPY","NOV 2016","2016","27","11","","","","A61","A61","","","Conference on Changing the Face of Modern Medicine - Stem Cells and Gene Therapy","OCT 18-21, 2016","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The whole genome sequences and experimentally phased haplotypes of over 100 personal genomes","Mao, Qing; Ciotlos, Serban; Zhang, Rebecca Yu; Ball, Madeleine P.; Chin, Robert; Carnevali, Paolo; Barua, Nina; Nguyen, Staci; Agarwal, Misha R.; Clegg, Tom; Connelly, Abram; Vandewege, Ward; Zaranek, Alexander Wait; Estep, Preston W.; Church, George M.; Drmanac, Radoje; Peters, Brock A.","","","","GIGASCIENCE","OCT 11 2016","2016","5","","","","","","","","10.1186/s13742-016-0148-z","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Global Genome Biodiversity Network (GGBN) Data Standard specification","Droege, G.; Barker, K.; Seberg, O.; Coddington, J.; Benson, E.; Berendsohn, W. G.; Bunk, B.; Butler, C.; Cawsey, E. M.; Deck, J.; Doring, M.; Flemons, P.; Gemeinholzer, B.; Guentsch, A.; Hollowell, T.; Kelbert, P.; Kostadinov, I.; Kottmann, R.; Lawlor, R. T.; Lyal, C.; Mackenzie-Dodds, J.; Meyer, C.; Mulcahy, D.; Nussbeck, S. Y.; O'Tuama, E.; Orrell, T.; Petersen, G.; Robertson, T.; Soehngen, C.; Whitacre, J.; Wieczorek, J.; Yilmaz, P.; Zetzsche, H.; Zhang, Y.; Zhou, X.","","","","DATABASE-THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION","OCT 2 2016","2016","","","","","","","","baw125","10.1093/database/baw125","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tumor proliferation and diffusion on percolation clusters","Jiang, Chongming; Cui, Chunyan; Zhong, Weirong; Li, Gang; Li, Li; Shao, Yuanzhi","","","","JOURNAL OF BIOLOGICAL PHYSICS","OCT 2016","2016","42","4","","","","637","658","","10.1007/s10867-016-9427-2","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"First report of human salivirus/klassevirus in respiratory specimens of a child with fatal adenovirus infection","Pei, Na; Zhang, Jiaosheng; Ma, Jinmin; Li, Liqiang; Li, Meng; Li, Jiandong; Sun, Yisuo; Ji, Jingkai; Jiang, Hui; Hou, Yong; Xu, Fengping; Lu, Haorong; Zhang, Ruimu; Wei, Xuemei; Xu, Xun; Deng, Jikui","","","","VIRUS GENES","OCT 2016","2016","52","5","","","","620","624","","10.1007/s11262-016-1361-7","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"An Advanced Model to Precisely Estimate the Cell-Free Fetal DNA Concentration in Maternal Plasma","Kang, Xiongbin; Xia, Jun; Wang, Yicong; Xu, Huixin; Jiang, Haojun; Xie, Weiwei; Chen, Fang; Zeng, Peng; Li, Xuchao; Xie, Yifan; Liu, Hongtai; Huang, Guodong; Chen, Dayang; Liu, Ping; Jiang, Hui; Zhang, Xiuqing","","","","PLOS ONE","SEP 23 2016","2016","11","9","","","","","","e0161928","10.1371/journal.pone.0161928","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Species specific exome probes reveal new insights in positively selected genes in nonhuman primates","Su, Zheng; Zhang, Junjie; Kumar, Chanchal; Molony, Cliona; Lu, Hongchao; Chen, Ronghua; Stone, David J.; Ling, Fei; Liu, Xiao","","","","SCIENTIFIC REPORTS","SEP 23 2016","2016","6","","","","","","","33876","10.1038/srep33876","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Development of a SNP array and its application to genetic mapping and diversity assessment in pepper (Capsicum spp.)","Cheng, Jiaowen; Qin, Cheng; Tang, Xin; Zhou, Huangkai; Hu, Yafei; Zhao, Zicheng; Cui, Junjie; Li, Bo; Wu, Zhiming; Yu, Jiping; Hu, Kailin","","","","SCIENTIFIC REPORTS","SEP 13 2016","2016","6","","","","","","","33293","10.1038/srep33293","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Identification of mutations in the F8 and F9 gene in families with haemophilia using targeted high-throughput sequencing","Lyu, C.; Xue, F.; Liu, X.; Liu, W.; Fu, R.; Sun, T.; Wu, R.; Zhang, L.; Li, H.; Zhang, D.; Yang, R.; Zhang, L.","","","","HAEMOPHILIA","SEP 2016","2016","22","5","","","","E427","E434","","10.1111/hae.12924","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"External Quality Assessment for Detection of Fetal Trisomy 21, 18, and 13 by Massively Parallel Sequencing in Clinical Laboratories (vol 18, pg 244, 2016)","Zhang, Rui; Zhang, Hongyun; Li, Yulong; Han, Yanxi; Xie, Jiehong; Li, Jinming","","","","JOURNAL OF MOLECULAR DIAGNOSTICS","SEP 2016","2016","18","5","","","","787","787","","10.1016/j.jmoldx.2016.08.001","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
